,Gestational_Age,State,Race,month_care_began,num_births
2872,5.0,39.0,3,4.0,463.0
2873,5.0,39.0,3,5.0,225.0
2874,5.0,39.0,3,6.0,128.0
2875,5.0,39.0,3,7.0,92.0
2876,5.0,39.0,3,8.0,84.0
2877,5.0,39.0,3,9.0,10.0
2878,5.0,39.0,3,99.0,91.0
2879,5.0,40.0,0,0.0,11.0
2880,5.0,40.0,0,1.0,18.0
2881,5.0,40.0,0,2.0,71.0
2882,5.0,40.0,0,3.0,67.0
2883,5.0,40.0,0,4.0,29.0
2884,5.0,40.0,0,5.0,16.0
2885,5.0,40.0,0,6.0,15.0
2886,5.0,40.0,0,7.0,10.0
2887,5.0,40.0,1,2.0,10.0
2888,5.0,40.0,1,3.0,23.0
2889,5.0,40.0,1,4.0,10.0
2890,5.0,40.0,2,0.0,11.0
2891,5.0,40.0,2,1.0,16.0
2892,5.0,40.0,2,2.0,94.0
2893,5.0,40.0,2,3.0,78.0
2894,5.0,40.0,2,4.0,46.0
2895,5.0,40.0,2,5.0,29.0
2896,5.0,40.0,2,6.0,15.0
2897,5.0,40.0,2,99.0,18.0
2898,5.0,40.0,3,0.0,37.0
2899,5.0,40.0,3,1.0,80.0
2900,5.0,40.0,3,2.0,607.0
2901,5.0,40.0,3,3.0,559.0
2902,5.0,40.0,3,4.0,192.0
2903,5.0,40.0,3,5.0,110.0
2904,5.0,40.0,3,6.0,61.0
2905,5.0,40.0,3,7.0,43.0
2906,5.0,40.0,3,8.0,32.0
2907,5.0,40.0,3,9.0,11.0
2908,5.0,40.0,3,99.0,83.0
2909,5.0,41.0,0,3.0,15.0
2910,5.0,41.0,1,1.0,12.0
2911,5.0,41.0,1,2.0,29.0
2912,5.0,41.0,1,3.0,47.0
2913,5.0,41.0,2,2.0,18.0
2914,5.0,41.0,2,3.0,12.0
2915,5.0,41.0,2,4.0,17.0
2916,5.0,41.0,3,0.0,20.0
2917,5.0,41.0,3,1.0,63.0
2918,5.0,41.0,3,2.0,551.0
2919,5.0,41.0,3,3.0,515.0
2920,5.0,41.0,3,4.0,149.0
2921,5.0,41.0,3,5.0,59.0
2922,5.0,41.0,3,6.0,52.0
2923,5.0,41.0,3,7.0,29.0
2924,5.0,41.0,3,8.0,22.0
2925,5.0,41.0,3,99.0,16.0
2926,5.0,42.0,1,2.0,87.0
2927,5.0,42.0,1,3.0,76.0
2928,5.0,42.0,1,4.0,41.0
2929,5.0,42.0,1,5.0,13.0
2930,5.0,42.0,1,6.0,14.0
2931,5.0,42.0,1,99.0,11.0
2932,5.0,42.0,2,0.0,66.0
2933,5.0,42.0,2,1.0,31.0
2934,5.0,42.0,2,2.0,261.0
2935,5.0,42.0,2,3.0,310.0
2936,5.0,42.0,2,4.0,150.0
2937,5.0,42.0,2,5.0,97.0
2938,5.0,42.0,2,6.0,66.0
2939,5.0,42.0,2,7.0,40.0
2940,5.0,42.0,2,8.0,36.0
2941,5.0,42.0,2,99.0,75.0
2942,5.0,42.0,3,0.0,64.0
2943,5.0,42.0,3,1.0,111.0
2944,5.0,42.0,3,2.0,1322.0
2945,5.0,42.0,3,3.0,1276.0
2946,5.0,42.0,3,4.0,371.0
2947,5.0,42.0,3,5.0,186.0
2948,5.0,42.0,3,6.0,124.0
2949,5.0,42.0,3,7.0,91.0
2950,5.0,42.0,3,8.0,64.0
2951,5.0,42.0,3,9.0,10.0
2952,5.0,42.0,3,99.0,198.0
2953,5.0,44.0,1,98.0,23.0
2954,5.0,44.0,2,98.0,70.0
2955,5.0,44.0,3,98.0,311.0
2956,5.0,45.0,1,2.0,14.0
2957,5.0,45.0,1,3.0,17.0
2958,5.0,45.0,2,0.0,23.0
2959,5.0,45.0,2,1.0,30.0
2960,5.0,45.0,2,2.0,309.0
2961,5.0,45.0,2,3.0,311.0
2962,5.0,45.0,2,4.0,153.0
2963,5.0,45.0,2,5.0,89.0
2964,5.0,45.0,2,6.0,60.0
2965,5.0,45.0,2,7.0,35.0
2966,5.0,45.0,2,8.0,21.0
2967,5.0,45.0,3,0.0,32.0
2968,5.0,45.0,3,1.0,53.0
2969,5.0,45.0,3,2.0,570.0
2970,5.0,45.0,3,3.0,509.0
2971,5.0,45.0,3,4.0,164.0
2972,5.0,45.0,3,5.0,92.0
2973,5.0,45.0,3,6.0,61.0
2974,5.0,45.0,3,7.0,58.0
2975,5.0,45.0,3,8.0,32.0
2976,5.0,46.0,0,2.0,26.0
2977,5.0,46.0,0,3.0,22.0
2978,5.0,46.0,0,4.0,21.0
2979,5.0,46.0,0,6.0,12.0
2980,5.0,46.0,3,1.0,11.0
2981,5.0,46.0,3,2.0,140.0
2982,5.0,46.0,3,3.0,143.0
2983,5.0,46.0,3,4.0,33.0
2984,5.0,46.0,3,5.0,10.0
2985,5.0,46.0,3,6.0,11.0
2986,5.0,47.0,1,2.0,23.0
2987,5.0,47.0,1,3.0,23.0
2988,5.0,47.0,1,4.0,13.0
2989,5.0,47.0,2,0.0,49.0
2990,5.0,47.0,2,1.0,107.0
2991,5.0,47.0,2,2.0,285.0
2992,5.0,47.0,2,3.0,251.0
2993,5.0,47.0,2,4.0,151.0
2994,5.0,47.0,2,5.0,64.0
2995,5.0,47.0,2,6.0,41.0
2996,5.0,47.0,2,7.0,29.0
2997,5.0,47.0,2,8.0,15.0
2998,5.0,47.0,2,99.0,80.0
2999,5.0,47.0,3,0.0,30.0
3000,5.0,47.0,3,1.0,193.0
3001,5.0,47.0,3,2.0,881.0
3002,5.0,47.0,3,3.0,767.0
3003,5.0,47.0,3,4.0,288.0
3004,5.0,47.0,3,5.0,119.0
3005,5.0,47.0,3,6.0,79.0
3006,5.0,47.0,3,7.0,55.0
3007,5.0,47.0,3,8.0,27.0
3008,5.0,47.0,3,99.0,231.0
3009,5.0,48.0,0,2.0,14.0
3010,5.0,48.0,0,3.0,12.0
3011,5.0,48.0,1,0.0,22.0
3012,5.0,48.0,1,1.0,82.0
3013,5.0,48.0,1,2.0,272.0
3014,5.0,48.0,1,3.0,244.0
3015,5.0,48.0,1,4.0,105.0
3016,5.0,48.0,1,5.0,65.0
3017,5.0,48.0,1,6.0,37.0
3018,5.0,48.0,1,7.0,31.0
3019,5.0,48.0,1,8.0,16.0
3020,5.0,48.0,1,99.0,23.0
3021,5.0,48.0,2,0.0,131.0
3022,5.0,48.0,2,1.0,178.0
3023,5.0,48.0,2,2.0,704.0
3024,5.0,48.0,2,3.0,689.0
3025,5.0,48.0,2,4.0,361.0
3026,5.0,48.0,2,5.0,247.0
3027,5.0,48.0,2,6.0,148.0
3028,5.0,48.0,2,7.0,131.0
3029,5.0,48.0,2,8.0,73.0
3030,5.0,48.0,2,9.0,14.0
3031,5.0,48.0,2,99.0,114.0
3032,5.0,48.0,3,0.0,671.0
3033,5.0,48.0,3,1.0,1156.0
3034,5.0,48.0,3,2.0,4677.0
3035,5.0,48.0,3,3.0,3921.0
3036,5.0,48.0,3,4.0,1815.0
3037,5.0,48.0,3,5.0,1018.0
3038,5.0,48.0,3,6.0,670.0
3039,5.0,48.0,3,7.0,478.0
3040,5.0,48.0,3,8.0,327.0
3041,5.0,48.0,3,9.0,55.0
3042,5.0,48.0,3,99.0,429.0
3043,5.0,49.0,0,2.0,13.0
3044,5.0,49.0,0,3.0,13.0
3045,5.0,49.0,1,2.0,22.0
3046,5.0,49.0,1,3.0,32.0
3047,5.0,49.0,1,4.0,15.0
3048,5.0,49.0,1,6.0,10.0
3049,5.0,49.0,2,3.0,10.0
3050,5.0,49.0,3,0.0,14.0
3051,5.0,49.0,3,1.0,55.0
3052,5.0,49.0,3,2.0,779.0
3053,5.0,49.0,3,3.0,703.0
3054,5.0,49.0,3,4.0,188.0
3055,5.0,49.0,3,5.0,70.0
3056,5.0,49.0,3,6.0,40.0
3057,5.0,49.0,3,7.0,32.0
3058,5.0,49.0,3,8.0,17.0
3059,5.0,49.0,3,99.0,41.0
3060,5.0,50.0,3,2.0,67.0
3061,5.0,50.0,3,3.0,53.0
3062,5.0,51.0,1,1.0,35.0
3063,5.0,51.0,1,2.0,116.0
3064,5.0,51.0,1,3.0,53.0
3065,5.0,51.0,1,4.0,25.0
3066,5.0,51.0,1,99.0,35.0
3067,5.0,51.0,2,0.0,14.0
3068,5.0,51.0,2,1.0,97.0
3069,5.0,51.0,2,2.0,269.0
3070,5.0,51.0,2,3.0,210.0
3071,5.0,51.0,2,4.0,111.0
3072,5.0,51.0,2,5.0,46.0
3073,5.0,51.0,2,6.0,29.0
3074,5.0,51.0,2,7.0,16.0
3075,5.0,51.0,2,8.0,15.0
3076,5.0,51.0,2,99.0,310.0
3077,5.0,51.0,3,0.0,19.0
3078,5.0,51.0,3,1.0,251.0
3079,5.0,51.0,3,2.0,871.0
3080,5.0,51.0,3,3.0,505.0
3081,5.0,51.0,3,4.0,174.0
3082,5.0,51.0,3,5.0,92.0
3083,5.0,51.0,3,6.0,44.0
3084,5.0,51.0,3,7.0,26.0
3085,5.0,51.0,3,8.0,25.0
3086,5.0,51.0,3,99.0,614.0
3087,5.0,53.0,0,2.0,33.0
3088,5.0,53.0,0,3.0,21.0
3089,5.0,53.0,0,4.0,18.0
3090,5.0,53.0,0,6.0,14.0
3091,5.0,53.0,1,2.0,121.0
3092,5.0,53.0,1,3.0,98.0
3093,5.0,53.0,1,4.0,35.0
3094,5.0,53.0,1,5.0,18.0
3095,5.0,53.0,1,6.0,22.0
3096,5.0,53.0,1,8.0,13.0
3097,5.0,53.0,1,99.0,32.0
3098,5.0,53.0,2,1.0,10.0
3099,5.0,53.0,2,2.0,57.0
3100,5.0,53.0,2,3.0,67.0
3101,5.0,53.0,2,4.0,21.0
3102,5.0,53.0,2,5.0,15.0
3103,5.0,53.0,2,7.0,10.0
3104,5.0,53.0,2,99.0,21.0
3105,5.0,53.0,3,0.0,41.0
3106,5.0,53.0,3,1.0,107.0
3107,5.0,53.0,3,2.0,855.0
3108,5.0,53.0,3,3.0,731.0
3109,5.0,53.0,3,4.0,229.0
3110,5.0,53.0,3,5.0,121.0
3111,5.0,53.0,3,6.0,87.0
3112,5.0,53.0,3,7.0,63.0
3113,5.0,53.0,3,8.0,40.0
3114,5.0,53.0,3,99.0,146.0
3115,5.0,54.0,2,3.0,15.0
3116,5.0,54.0,3,0.0,13.0
3117,5.0,54.0,3,1.0,38.0
3118,5.0,54.0,3,2.0,336.0
3119,5.0,54.0,3,3.0,279.0
3120,5.0,54.0,3,4.0,103.0
3121,5.0,54.0,3,5.0,51.0
3122,5.0,54.0,3,6.0,26.0
3123,5.0,54.0,3,7.0,22.0
3124,5.0,54.0,3,8.0,13.0
3125,5.0,54.0,3,99.0,16.0
3126,5.0,55.0,0,2.0,10.0
3127,5.0,55.0,0,3.0,20.0
3128,5.0,55.0,1,2.0,40.0
3129,5.0,55.0,1,3.0,40.0
3130,5.0,55.0,1,4.0,11.0
3131,5.0,55.0,1,5.0,13.0
3132,5.0,55.0,2,0.0,11.0
3133,5.0,55.0,2,1.0,10.0
3134,5.0,55.0,2,2.0,109.0
3135,5.0,55.0,2,3.0,117.0
3136,5.0,55.0,2,4.0,52.0
3137,5.0,55.0,2,5.0,17.0
3138,5.0,55.0,2,6.0,20.0
3139,5.0,55.0,2,7.0,14.0
3140,5.0,55.0,2,8.0,10.0
3141,5.0,55.0,2,99.0,30.0
3142,5.0,55.0,3,0.0,16.0
3143,5.0,55.0,3,1.0,51.0
3144,5.0,55.0,3,2.0,885.0
3145,5.0,55.0,3,3.0,711.0
3146,5.0,55.0,3,4.0,158.0
3147,5.0,55.0,3,5.0,58.0
3148,5.0,55.0,3,6.0,35.0
3149,5.0,55.0,3,7.0,41.0
3150,5.0,55.0,3,8.0,24.0
3151,5.0,55.0,3,99.0,74.0
3152,5.0,56.0,3,2.0,104.0
3153,5.0,56.0,3,3.0,122.0
3154,5.0,56.0,3,4.0,21.0
3155,5.0,56.0,3,5.0,13.0
3156,5.0,56.0,3,6.0,12.0
3157,5.0,56.0,3,7.0,10.0
3158,5.0,56.0,3,99.0,18.0
3159,6.0,1.0,0,2.0,51.0
3160,6.0,1.0,0,3.0,26.0
3161,6.0,1.0,1,0.0,20.0
3162,6.0,1.0,1,1.0,28.0
3163,6.0,1.0,1,2.0,265.0
3164,6.0,1.0,1,3.0,202.0
3165,6.0,1.0,1,4.0,60.0
3166,6.0,1.0,1,5.0,38.0
3167,6.0,1.0,1,6.0,25.0
3168,6.0,1.0,1,7.0,26.0
3169,6.0,1.0,1,8.0,18.0
3170,6.0,1.0,2,0.0,168.0
3171,6.0,1.0,2,1.0,518.0
3172,6.0,1.0,2,2.0,3536.0
3173,6.0,1.0,2,3.0,3009.0
3174,6.0,1.0,2,4.0,1373.0
3175,6.0,1.0,2,5.0,750.0
3176,6.0,1.0,2,6.0,442.0
3177,6.0,1.0,2,7.0,279.0
3178,6.0,1.0,2,8.0,190.0
3179,6.0,1.0,2,9.0,63.0
3180,6.0,1.0,2,99.0,94.0
3181,6.0,1.0,3,0.0,487.0
3182,6.0,1.0,3,1.0,1156.0
3183,6.0,1.0,3,2.0,9755.0
3184,6.0,1.0,3,3.0,6750.0
3185,6.0,1.0,3,4.0,2257.0
3186,6.0,1.0,3,5.0,1129.0
3187,6.0,1.0,3,6.0,583.0
3188,6.0,1.0,3,7.0,470.0
3189,6.0,1.0,3,8.0,288.0
3190,6.0,1.0,3,9.0,90.0
3191,6.0,1.0,3,99.0,171.0
3192,6.0,2.0,0,0.0,14.0
3193,6.0,2.0,0,1.0,42.0
3194,6.0,2.0,0,2.0,407.0
3195,6.0,2.0,0,3.0,551.0
3196,6.0,2.0,0,4.0,179.0
3197,6.0,2.0,0,5.0,124.0
3198,6.0,2.0,0,6.0,45.0
3199,6.0,2.0,0,7.0,39.0
3200,6.0,2.0,0,8.0,33.0
3201,6.0,2.0,0,9.0,20.0
3202,6.0,2.0,0,99.0,13.0
3203,6.0,2.0,1,1.0,14.0
3204,6.0,2.0,1,2.0,153.0
3205,6.0,2.0,1,3.0,176.0
3206,6.0,2.0,1,4.0,63.0
3207,6.0,2.0,1,5.0,44.0
3208,6.0,2.0,1,6.0,23.0
3209,6.0,2.0,1,7.0,16.0
3210,6.0,2.0,1,8.0,11.0
3211,6.0,2.0,1,99.0,28.0
3212,6.0,2.0,2,2.0,90.0
3213,6.0,2.0,2,3.0,85.0
3214,6.0,2.0,2,4.0,27.0
3215,6.0,2.0,2,5.0,12.0
3216,6.0,2.0,2,99.0,23.0
3217,6.0,2.0,3,0.0,21.0
3218,6.0,2.0,3,1.0,114.0
3219,6.0,2.0,3,2.0,1214.0
3220,6.0,2.0,3,3.0,1139.0
3221,6.0,2.0,3,4.0,309.0
3222,6.0,2.0,3,5.0,162.0
3223,6.0,2.0,3,6.0,91.0
3224,6.0,2.0,3,7.0,77.0
3225,6.0,2.0,3,8.0,56.0
3226,6.0,2.0,3,9.0,21.0
3227,6.0,2.0,3,99.0,222.0
3228,6.0,4.0,0,0.0,64.0
3229,6.0,4.0,0,1.0,215.0
3230,6.0,4.0,0,2.0,960.0
3231,6.0,4.0,0,3.0,615.0
3232,6.0,4.0,0,4.0,290.0
3233,6.0,4.0,0,5.0,208.0
3234,6.0,4.0,0,6.0,153.0
3235,6.0,4.0,0,7.0,101.0
3236,6.0,4.0,0,8.0,106.0
3237,6.0,4.0,0,9.0,30.0
3238,6.0,4.0,0,99.0,51.0
3239,6.0,4.0,1,0.0,20.0
3240,6.0,4.0,1,1.0,201.0
3241,6.0,4.0,1,2.0,924.0
3242,6.0,4.0,1,3.0,487.0
3243,6.0,4.0,1,4.0,168.0
3244,6.0,4.0,1,5.0,96.0
3245,6.0,4.0,1,6.0,62.0
3246,6.0,4.0,1,7.0,48.0
3247,6.0,4.0,1,8.0,33.0
3248,6.0,4.0,1,9.0,10.0
3249,6.0,4.0,1,99.0,32.0
3250,6.0,4.0,2,0.0,78.0
3251,6.0,4.0,2,1.0,293.0
3252,6.0,4.0,2,2.0,1106.0
3253,6.0,4.0,2,3.0,650.0
3254,6.0,4.0,2,4.0,270.0
3255,6.0,4.0,2,5.0,175.0
3256,6.0,4.0,2,6.0,109.0
3257,6.0,4.0,2,7.0,90.0
3258,6.0,4.0,2,8.0,85.0
3259,6.0,4.0,2,9.0,48.0
3260,6.0,4.0,2,99.0,58.0
3261,6.0,4.0,3,0.0,696.0
3262,6.0,4.0,3,1.0,3812.0
3263,6.0,4.0,3,2.0,16543.0
3264,6.0,4.0,3,3.0,10056.0
3265,6.0,4.0,3,4.0,3804.0
3266,6.0,4.0,3,5.0,2022.0
3267,6.0,4.0,3,6.0,1246.0
3268,6.0,4.0,3,7.0,995.0
3269,6.0,4.0,3,8.0,737.0
3270,6.0,4.0,3,9.0,308.0
3271,6.0,4.0,3,99.0,659.0
3272,6.0,5.0,0,2.0,46.0
3273,6.0,5.0,0,3.0,49.0
3274,6.0,5.0,0,4.0,19.0
3275,6.0,5.0,0,5.0,19.0
3276,6.0,5.0,1,0.0,31.0
3277,6.0,5.0,1,1.0,24.0
3278,6.0,5.0,1,2.0,155.0
3279,6.0,5.0,1,3.0,167.0
3280,6.0,5.0,1,4.0,66.0
3281,6.0,5.0,1,5.0,51.0
3282,6.0,5.0,1,6.0,40.0
3283,6.0,5.0,1,7.0,42.0
3284,6.0,5.0,1,8.0,23.0
3285,6.0,5.0,1,9.0,10.0
3286,6.0,5.0,1,99.0,51.0
3287,6.0,5.0,2,0.0,107.0
3288,6.0,5.0,2,1.0,204.0
3289,6.0,5.0,2,2.0,860.0
3290,6.0,5.0,2,3.0,827.0
3291,6.0,5.0,2,4.0,509.0
3292,6.0,5.0,2,5.0,302.0
3293,6.0,5.0,2,6.0,173.0
3294,6.0,5.0,2,7.0,160.0
3295,6.0,5.0,2,8.0,75.0
3296,6.0,5.0,2,9.0,25.0
3297,6.0,5.0,2,99.0,747.0
3298,6.0,5.0,3,0.0,257.0
3299,6.0,5.0,3,1.0,749.0
3300,6.0,5.0,3,2.0,4997.0
3301,6.0,5.0,3,3.0,4666.0
3302,6.0,5.0,3,4.0,1810.0
3303,6.0,5.0,3,5.0,1030.0
3304,6.0,5.0,3,6.0,567.0
3305,6.0,5.0,3,7.0,467.0
3306,6.0,5.0,3,8.0,271.0
3307,6.0,5.0,3,9.0,95.0
3308,6.0,5.0,3,99.0,1421.0
3309,6.0,6.0,0,0.0,33.0
3310,6.0,6.0,0,1.0,187.0
3311,6.0,6.0,0,2.0,755.0
3312,6.0,6.0,0,3.0,447.0
3313,6.0,6.0,0,4.0,191.0
3314,6.0,6.0,0,5.0,104.0
3315,6.0,6.0,0,6.0,76.0
3316,6.0,6.0,0,7.0,40.0
3317,6.0,6.0,0,8.0,28.0
3318,6.0,6.0,0,9.0,11.0
3319,6.0,6.0,0,99.0,34.0
3320,6.0,6.0,1,0.0,94.0
3321,6.0,6.0,1,1.0,6965.0
3322,6.0,6.0,1,2.0,26128.0
3323,6.0,6.0,1,3.0,11232.0
3324,6.0,6.0,1,4.0,2808.0
3325,6.0,6.0,1,5.0,1185.0
3326,6.0,6.0,1,6.0,898.0
3327,6.0,6.0,1,7.0,1114.0
3328,6.0,6.0,1,8.0,849.0
3329,6.0,6.0,1,9.0,136.0
3330,6.0,6.0,1,99.0,708.0
3331,6.0,6.0,2,0.0,174.0
3332,6.0,6.0,2,1.0,2357.0
3333,6.0,6.0,2,2.0,8040.0
3334,6.0,6.0,2,3.0,3633.0
3335,6.0,6.0,2,4.0,1358.0
3336,6.0,6.0,2,5.0,774.0
3337,6.0,6.0,2,6.0,476.0
3338,6.0,6.0,2,7.0,308.0
3339,6.0,6.0,2,8.0,236.0
3340,6.0,6.0,2,9.0,60.0
3341,6.0,6.0,2,99.0,430.0
3342,6.0,6.0,3,0.0,1110.0
3343,6.0,6.0,3,1.0,29534.0
3344,6.0,6.0,3,2.0,105064.0
3345,6.0,6.0,3,3.0,46508.0
3346,6.0,6.0,3,4.0,13620.0
3347,6.0,6.0,3,5.0,7157.0
3348,6.0,6.0,3,6.0,4270.0
3349,6.0,6.0,3,7.0,2974.0
3350,6.0,6.0,3,8.0,1936.0
3351,6.0,6.0,3,9.0,666.0
3352,6.0,6.0,3,99.0,3194.0
3353,6.0,8.0,0,0.0,14.0
3354,6.0,8.0,0,2.0,119.0
3355,6.0,8.0,0,3.0,143.0
3356,6.0,8.0,0,4.0,51.0
3357,6.0,8.0,0,5.0,32.0
3358,6.0,8.0,0,6.0,19.0
3359,6.0,8.0,0,7.0,14.0
3360,6.0,8.0,0,8.0,13.0
3361,6.0,8.0,1,0.0,27.0
3362,6.0,8.0,1,1.0,27.0
3363,6.0,8.0,1,2.0,664.0
3364,6.0,8.0,1,3.0,595.0
3365,6.0,8.0,1,4.0,171.0
3366,6.0,8.0,1,5.0,72.0
3367,6.0,8.0,1,6.0,52.0
3368,6.0,8.0,1,7.0,41.0
3369,6.0,8.0,1,8.0,37.0
3370,6.0,8.0,1,9.0,12.0
3371,6.0,8.0,1,99.0,64.0
3372,6.0,8.0,2,0.0,49.0
3373,6.0,8.0,2,1.0,26.0
3374,6.0,8.0,2,2.0,626.0
3375,6.0,8.0,2,3.0,685.0
3376,6.0,8.0,2,4.0,293.0
3377,6.0,8.0,2,5.0,123.0
3378,6.0,8.0,2,6.0,103.0
3379,6.0,8.0,2,7.0,61.0
3380,6.0,8.0,2,8.0,62.0
3381,6.0,8.0,2,9.0,28.0
3382,6.0,8.0,2,99.0,36.0
3383,6.0,8.0,3,0.0,575.0
3384,6.0,8.0,3,1.0,610.0
3385,6.0,8.0,3,2.0,12405.0
3386,6.0,8.0,3,3.0,11091.0
3387,6.0,8.0,3,4.0,3015.0
3388,6.0,8.0,3,5.0,1319.0
3389,6.0,8.0,3,6.0,790.0
3390,6.0,8.0,3,7.0,660.0
3391,6.0,8.0,3,8.0,514.0
3392,6.0,8.0,3,9.0,183.0
3393,6.0,8.0,3,99.0,524.0
3394,6.0,9.0,0,98.0,175.0
3395,6.0,9.0,1,98.0,1270.0
3396,6.0,9.0,2,98.0,2763.0
3397,6.0,9.0,3,98.0,14735.0
3398,6.0,10.0,1,1.0,25.0
3399,6.0,10.0,1,2.0,185.0
3400,6.0,10.0,1,3.0,79.0
3401,6.0,10.0,1,4.0,13.0
3402,6.0,10.0,2,0.0,35.0
3403,6.0,10.0,2,1.0,69.0
3404,6.0,10.0,2,2.0,709.0
3405,6.0,10.0,2,3.0,410.0
3406,6.0,10.0,2,4.0,165.0
3407,6.0,10.0,2,5.0,73.0
3408,6.0,10.0,2,6.0,48.0
3409,6.0,10.0,2,7.0,38.0
3410,6.0,10.0,2,8.0,21.0
3411,6.0,10.0,2,9.0,12.0
3412,6.0,10.0,2,99.0,22.0
3413,6.0,10.0,3,0.0,46.0
3414,6.0,10.0,3,1.0,157.0
3415,6.0,10.0,3,2.0,1843.0
3416,6.0,10.0,3,3.0,993.0
3417,6.0,10.0,3,4.0,262.0
3418,6.0,10.0,3,5.0,139.0
3419,6.0,10.0,3,6.0,100.0
3420,6.0,10.0,3,7.0,79.0
3421,6.0,10.0,3,8.0,43.0
3422,6.0,10.0,3,9.0,19.0
3423,6.0,10.0,3,99.0,59.0
3424,6.0,11.0,1,1.0,13.0
3425,6.0,11.0,1,2.0,107.0
3426,6.0,11.0,1,3.0,70.0
3427,6.0,11.0,1,4.0,18.0
3428,6.0,11.0,1,99.0,18.0
3429,6.0,11.0,2,0.0,110.0
3430,6.0,11.0,2,1.0,121.0
3431,6.0,11.0,2,2.0,571.0
3432,6.0,11.0,2,3.0,519.0
3433,6.0,11.0,2,4.0,278.0
3434,6.0,11.0,2,5.0,151.0
3435,6.0,11.0,2,6.0,99.0
3436,6.0,11.0,2,7.0,77.0
3437,6.0,11.0,2,8.0,92.0
3438,6.0,11.0,2,9.0,32.0
3439,6.0,11.0,2,99.0,388.0
3440,6.0,11.0,3,0.0,16.0
3441,6.0,11.0,3,1.0,75.0
3442,6.0,11.0,3,2.0,720.0
3443,6.0,11.0,3,3.0,636.0
3444,6.0,11.0,3,4.0,117.0
3445,6.0,11.0,3,5.0,52.0
3446,6.0,11.0,3,6.0,43.0
3447,6.0,11.0,3,7.0,26.0
3448,6.0,11.0,3,8.0,23.0
3449,6.0,11.0,3,99.0,139.0
3450,6.0,12.0,0,1.0,25.0
3451,6.0,12.0,0,2.0,58.0
3452,6.0,12.0,0,3.0,65.0
3453,6.0,12.0,0,4.0,24.0
3454,6.0,12.0,0,5.0,11.0
3455,6.0,12.0,0,6.0,10.0
3456,6.0,12.0,0,7.0,13.0
3457,6.0,12.0,1,0.0,36.0
3458,6.0,12.0,1,1.0,500.0
3459,6.0,12.0,1,2.0,1536.0
3460,6.0,12.0,1,3.0,1084.0
3461,6.0,12.0,1,4.0,409.0
3462,6.0,12.0,1,5.0,173.0
3463,6.0,12.0,1,6.0,100.0
3464,6.0,12.0,1,7.0,112.0
3465,6.0,12.0,1,8.0,62.0
3466,6.0,12.0,1,9.0,19.0
3467,6.0,12.0,1,99.0,182.0
3468,6.0,12.0,2,0.0,505.0
3469,6.0,12.0,2,1.0,2925.0
3470,6.0,12.0,2,2.0,8664.0
3471,6.0,12.0,2,3.0,7386.0
3472,6.0,12.0,2,4.0,3579.0
3473,6.0,12.0,2,5.0,2028.0
3474,6.0,12.0,2,6.0,1148.0
3475,6.0,12.0,2,7.0,864.0
3476,6.0,12.0,2,8.0,625.0
3477,6.0,12.0,2,9.0,161.0
3478,6.0,12.0,2,99.0,1453.0
3479,6.0,12.0,3,0.0,754.0
3480,6.0,12.0,3,1.0,9924.0
3481,6.0,12.0,3,2.0,32800.0
3482,6.0,12.0,3,3.0,22351.0
3483,6.0,12.0,3,4.0,7491.0
3484,6.0,12.0,3,5.0,3780.0
3485,6.0,12.0,3,6.0,2146.0
3486,6.0,12.0,3,7.0,1719.0
3487,6.0,12.0,3,8.0,1293.0
3488,6.0,12.0,3,9.0,377.0
3489,6.0,12.0,3,99.0,3305.0
3490,6.0,13.0,0,1.0,16.0
3491,6.0,13.0,0,2.0,41.0
3492,6.0,13.0,0,3.0,32.0
3493,6.0,13.0,0,4.0,14.0
3494,6.0,13.0,0,99.0,23.0
3495,6.0,13.0,1,0.0,90.0
3496,6.0,13.0,1,1.0,303.0
3497,6.0,13.0,1,2.0,1047.0
3498,6.0,13.0,1,3.0,825.0
3499,6.0,13.0,1,4.0,277.0
3500,6.0,13.0,1,5.0,131.0
3501,6.0,13.0,1,6.0,71.0
3502,6.0,13.0,1,7.0,67.0
3503,6.0,13.0,1,8.0,43.0
3504,6.0,13.0,1,99.0,937.0
3505,6.0,13.0,2,0.0,762.0
3506,6.0,13.0,2,1.0,2257.0
3507,6.0,13.0,2,2.0,7426.0
3508,6.0,13.0,2,3.0,5489.0
3509,6.0,13.0,2,4.0,2505.0
3510,6.0,13.0,2,5.0,1503.0
3511,6.0,13.0,2,6.0,945.0
3512,6.0,13.0,2,7.0,751.0
3513,6.0,13.0,2,8.0,506.0
3514,6.0,13.0,2,9.0,215.0
3515,6.0,13.0,2,99.0,4853.0
3516,6.0,13.0,3,0.0,722.0
3517,6.0,13.0,3,1.0,3962.0
3518,6.0,13.0,3,2.0,15030.0
3519,6.0,13.0,3,3.0,9294.0
3520,6.0,13.0,3,4.0,2893.0
3521,6.0,13.0,3,5.0,1400.0
3522,6.0,13.0,3,6.0,833.0
3523,6.0,13.0,3,7.0,657.0
3524,6.0,13.0,3,8.0,473.0
3525,6.0,13.0,3,9.0,173.0
3526,6.0,13.0,3,99.0,7624.0
3527,6.0,15.0,1,0.0,34.0
3528,6.0,15.0,1,1.0,574.0
3529,6.0,15.0,1,2.0,2159.0
3530,6.0,15.0,1,3.0,1417.0
3531,6.0,15.0,1,4.0,515.0
3532,6.0,15.0,1,5.0,281.0
